model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
134,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.72, 0.7, 0.72, 0.82, 0.73, 0.67, 0.73, 0.63, 0.78, 0.72, 0.73, 0.72, 0.7, 0.73, 0.77, 0.7, 0.73, 0.85, 0.77]",0.732,"[]",-
135,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.78, 0.68, 0.73, 0.82, 0.72, 0.7, 0.72, 0.6, 0.8, 0.72, 0.68, 0.68, 0.73, 0.75, 0.7, 0.8, 0.7, 0.8, 0.77]",0.732,"[]",-
136,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.77, 0.7, 0.7, 0.78, 0.73, 0.67, 0.7, 0.63, 0.83, 0.72, 0.72, 0.75, 0.7, 0.77, 0.73, 0.73, 0.68, 0.82, 0.77]",0.732,"[]",-
137,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.78, 0.68, 0.72, 0.8, 0.72, 0.65, 0.77, 0.62, 0.8, 0.7, 0.75, 0.67, 0.7, 0.77, 0.75, 0.72, 0.72, 0.78, 0.8]",0.732,"[]",-
138,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.77, 0.77, 0.7, 0.72, 0.82, 0.7, 0.63, 0.72, 0.63, 0.82, 0.72, 0.72, 0.7, 0.72, 0.75, 0.77, 0.68, 0.7, 0.83, 0.78]",0.732,"[]",-
139,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.77, 0.68, 0.73, 0.78, 0.7, 0.63, 0.75, 0.62, 0.83, 0.73, 0.7, 0.7, 0.7, 0.77, 0.73, 0.77, 0.73, 0.78, 0.78]",0.732,"[]",-
140,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.78, 0.72, 0.7, 0.78, 0.7, 0.65, 0.75, 0.6, 0.8, 0.7, 0.77, 0.72, 0.72, 0.75, 0.73, 0.77, 0.73, 0.77, 0.75]",0.732,"[]",-
141,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.72, 0.72, 0.83, 0.7, 0.67, 0.72, 0.65, 0.78, 0.72, 0.72, 0.68, 0.73, 0.72, 0.73, 0.73, 0.72, 0.85, 0.77]",0.732,"[]",-
142,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.72, 0.78, 0.7, 0.67, 0.73, 0.63, 0.8, 0.72, 0.72, 0.7, 0.73, 0.75, 0.75, 0.8, 0.68, 0.78, 0.78]",0.732,"[]",-
143,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.75, 0.68, 0.72, 0.8, 0.68, 0.65, 0.75, 0.62, 0.82, 0.72, 0.68, 0.75, 0.72, 0.77, 0.73, 0.78, 0.7, 0.77, 0.78]",0.732,"[]",-
144,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.73, 0.7, 0.82, 0.7, 0.63, 0.72, 0.65, 0.8, 0.72, 0.72, 0.75, 0.73, 0.77, 0.75, 0.72, 0.72, 0.8, 0.75]",0.732,"[]",-
145,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.68, 0.7, 0.78, 0.72, 0.67, 0.7, 0.62, 0.82, 0.72, 0.72, 0.77, 0.77, 0.75, 0.73, 0.73, 0.67, 0.87, 0.77]",0.732,"[]",-
146,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.78, 0.7, 0.7, 0.82, 0.7, 0.65, 0.72, 0.65, 0.8, 0.7, 0.73, 0.73, 0.73, 0.75, 0.73, 0.7, 0.73, 0.83, 0.77]",0.732,"[]",-
147,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.78, 0.7, 0.7, 0.82, 0.67, 0.67, 0.72, 0.67, 0.8, 0.72, 0.73, 0.72, 0.75, 0.73, 0.73, 0.68, 0.72, 0.83, 0.78]",0.732,"[]",-
148,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.68, 0.7, 0.77, 0.68, 0.67, 0.73, 0.63, 0.82, 0.75, 0.73, 0.73, 0.68, 0.77, 0.75, 0.75, 0.72, 0.78, 0.78]",0.732,"[]",-
149,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.73, 0.78, 0.7, 0.63, 0.72, 0.65, 0.8, 0.73, 0.75, 0.68, 0.75, 0.73, 0.73, 0.75, 0.72, 0.85, 0.77]",0.732,"[]",-
150,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.68, 0.7, 0.8, 0.72, 0.65, 0.75, 0.63, 0.8, 0.7, 0.73, 0.72, 0.7, 0.75, 0.75, 0.73, 0.75, 0.78, 0.78]",0.732,"[]",-
151,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.75, 0.72, 0.7, 0.82, 0.72, 0.63, 0.72, 0.65, 0.82, 0.73, 0.73, 0.7, 0.75, 0.72, 0.75, 0.7, 0.73, 0.82, 0.75]",0.732,"[]",-
152,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.77, 0.72, 0.7, 0.78, 0.73, 0.67, 0.73, 0.62, 0.82, 0.72, 0.72, 0.7, 0.7, 0.73, 0.72, 0.78, 0.72, 0.78, 0.75]",0.732,"[]",-
153,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.75, 0.68, 0.7, 0.8, 0.72, 0.65, 0.73, 0.62, 0.82, 0.72, 0.7, 0.73, 0.73, 0.7, 0.75, 0.73, 0.72, 0.83, 0.8]",0.732,"[]",-
154,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.77, 0.68, 0.72, 0.8, 0.72, 0.65, 0.77, 0.67, 0.8, 0.68, 0.72, 0.68, 0.73, 0.72, 0.75, 0.72, 0.68, 0.85, 0.77]",0.732,"[]",-
155,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.7, 0.72, 0.8, 0.72, 0.62, 0.72, 0.63, 0.8, 0.72, 0.72, 0.72, 0.72, 0.78, 0.72, 0.73, 0.72, 0.82, 0.78]",0.732,"[]",-
156,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.72, 0.82, 0.72, 0.67, 0.7, 0.63, 0.8, 0.7, 0.73, 0.68, 0.72, 0.73, 0.75, 0.73, 0.75, 0.85, 0.73]",0.732,"[]",-
157,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.7, 0.72, 0.82, 0.72, 0.65, 0.72, 0.63, 0.8, 0.7, 0.72, 0.73, 0.73, 0.73, 0.72, 0.73, 0.7, 0.83, 0.77]",0.732,"[]",-
158,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.77, 0.7, 0.72, 0.78, 0.73, 0.67, 0.73, 0.6, 0.82, 0.7, 0.75, 0.72, 0.73, 0.72, 0.75, 0.72, 0.7, 0.82, 0.75]",0.732,"[]",-
159,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.7, 0.72, 0.82, 0.73, 0.67, 0.72, 0.63, 0.78, 0.72, 0.72, 0.72, 0.75, 0.7, 0.75, 0.73, 0.68, 0.8, 0.77]",0.732,"[]",-
160,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.7, 0.7, 0.8, 0.7, 0.67, 0.72, 0.62, 0.8, 0.7, 0.73, 0.72, 0.73, 0.77, 0.75, 0.75, 0.73, 0.77, 0.75]",0.732,"[]",-
161,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.7, 0.78, 0.72, 0.65, 0.73, 0.65, 0.82, 0.72, 0.73, 0.68, 0.68, 0.77, 0.73, 0.72, 0.72, 0.85, 0.78]",0.732,"[]",-
162,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.72, 0.72, 0.78, 0.7, 0.62, 0.7, 0.6, 0.82, 0.72, 0.73, 0.75, 0.75, 0.73, 0.75, 0.73, 0.73, 0.83, 0.75]",0.732,"[]",-
163,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.72, 0.72, 0.8, 0.72, 0.63, 0.72, 0.63, 0.82, 0.7, 0.73, 0.72, 0.75, 0.77, 0.75, 0.7, 0.68, 0.8, 0.77]",0.731,"[]",-
164,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.68, 0.7, 0.82, 0.73, 0.65, 0.72, 0.62, 0.8, 0.72, 0.75, 0.7, 0.72, 0.73, 0.75, 0.77, 0.72, 0.77, 0.78]",0.731,"[]",-
165,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.78, 0.7, 0.7, 0.8, 0.68, 0.67, 0.72, 0.67, 0.8, 0.7, 0.77, 0.68, 0.7, 0.75, 0.73, 0.77, 0.72, 0.77, 0.77]",0.731,"[]",-
166,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.75, 0.68, 0.72, 0.82, 0.72, 0.63, 0.7, 0.6, 0.82, 0.72, 0.72, 0.75, 0.7, 0.77, 0.73, 0.72, 0.72, 0.82, 0.78]",0.731,"[]",-
167,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.73, 0.7, 0.73, 0.77, 0.73, 0.63, 0.73, 0.65, 0.82, 0.73, 0.72, 0.73, 0.7, 0.75, 0.75, 0.68, 0.72, 0.83, 0.77]",0.731,"[]",-
168,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.7, 0.82, 0.73, 0.7, 0.67, 0.67, 0.8, 0.7, 0.72, 0.72, 0.68, 0.72, 0.77, 0.72, 0.73, 0.83, 0.77]",0.731,"[]",-
169,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.72, 0.7, 0.83, 0.7, 0.62, 0.68, 0.67, 0.8, 0.73, 0.73, 0.73, 0.73, 0.77, 0.75, 0.72, 0.72, 0.82, 0.75]",0.731,"[]",-
170,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.67, 0.7, 0.77, 0.7, 0.67, 0.73, 0.62, 0.82, 0.7, 0.75, 0.7, 0.72, 0.78, 0.75, 0.73, 0.72, 0.8, 0.77]",0.731,"[]",-
171,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.7, 0.8, 0.7, 0.67, 0.7, 0.65, 0.78, 0.73, 0.7, 0.72, 0.73, 0.75, 0.73, 0.73, 0.75, 0.83, 0.75]",0.731,"[]",-
172,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.68, 0.7, 0.8, 0.68, 0.68, 0.73, 0.63, 0.8, 0.68, 0.73, 0.73, 0.75, 0.75, 0.75, 0.73, 0.73, 0.8, 0.77]",0.731,"[]",-
173,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.7, 0.7, 0.78, 0.7, 0.65, 0.73, 0.6, 0.8, 0.72, 0.77, 0.7, 0.72, 0.75, 0.75, 0.77, 0.73, 0.8, 0.73]",0.731,"[]",-
174,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.78, 0.7, 0.72, 0.82, 0.75, 0.68, 0.75, 0.62, 0.78, 0.72, 0.72, 0.68, 0.7, 0.7, 0.73, 0.7, 0.72, 0.83, 0.77]",0.731,"[]",-
175,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.7, 0.8, 0.72, 0.72, 0.78, 0.72, 0.67, 0.68, 0.67, 0.8, 0.68, 0.73, 0.68, 0.73, 0.72, 0.77, 0.72, 0.7, 0.83, 0.8]",0.731,"[]",-
176,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.7, 0.78, 0.73, 0.67, 0.73, 0.6, 0.8, 0.68, 0.75, 0.72, 0.7, 0.75, 0.73, 0.77, 0.7, 0.83, 0.78]",0.731,"[]",-
177,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.72, 0.8, 0.7, 0.65, 0.72, 0.62, 0.8, 0.73, 0.73, 0.7, 0.73, 0.75, 0.72, 0.78, 0.72, 0.78, 0.77]",0.731,"[]",-
178,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.73, 0.72, 0.75, 0.75, 0.73, 0.65, 0.73, 0.58, 0.78, 0.75, 0.68, 0.72, 0.7, 0.75, 0.75, 0.77, 0.75, 0.78, 0.78]",0.731,"[]",-
179,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.67, 0.7, 0.8, 0.73, 0.68, 0.7, 0.62, 0.82, 0.72, 0.73, 0.68, 0.72, 0.75, 0.73, 0.77, 0.73, 0.78, 0.77]",0.731,"[]",-
180,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.72, 0.72, 0.78, 0.68, 0.67, 0.7, 0.62, 0.8, 0.72, 0.72, 0.72, 0.73, 0.73, 0.77, 0.73, 0.7, 0.85, 0.78]",0.731,"[]",-
181,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.77, 0.68, 0.7, 0.8, 0.68, 0.65, 0.72, 0.63, 0.78, 0.72, 0.73, 0.73, 0.68, 0.77, 0.73, 0.73, 0.75, 0.83, 0.77]",0.731,"[]",-
182,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.78, 0.73, 0.7, 0.77, 0.78, 0.72, 0.63, 0.72, 0.65, 0.83, 0.73, 0.7, 0.68, 0.72, 0.73, 0.73, 0.77, 0.7, 0.78, 0.77]",0.731,"[]",-
183,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.78, 0.72, 0.68, 0.8, 0.72, 0.65, 0.72, 0.6, 0.78, 0.73, 0.7, 0.72, 0.75, 0.75, 0.77, 0.7, 0.68, 0.85, 0.77]",0.731,"[]",-
184,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.7, 0.78, 0.73, 0.65, 0.73, 0.65, 0.8, 0.73, 0.72, 0.73, 0.72, 0.73, 0.75, 0.72, 0.72, 0.8, 0.77]",0.731,"[]",-
185,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.73, 0.68, 0.7, 0.78, 0.73, 0.65, 0.73, 0.62, 0.8, 0.72, 0.73, 0.72, 0.72, 0.75, 0.73, 0.77, 0.72, 0.83, 0.75]",0.731,"[]",-
186,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.73, 0.82, 0.7, 0.65, 0.7, 0.67, 0.8, 0.72, 0.68, 0.75, 0.75, 0.72, 0.75, 0.73, 0.72, 0.8, 0.75]",0.731,"[]",-
187,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.73, 0.82, 0.72, 0.67, 0.73, 0.65, 0.78, 0.72, 0.72, 0.68, 0.73, 0.73, 0.77, 0.72, 0.67, 0.83, 0.77]",0.73,"[]",-
188,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.77, 0.73, 0.7, 0.72, 0.8, 0.7, 0.63, 0.72, 0.62, 0.83, 0.72, 0.72, 0.73, 0.68, 0.75, 0.75, 0.72, 0.72, 0.82, 0.78]",0.73,"[]",-
189,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.75, 0.7, 0.72, 0.78, 0.7, 0.62, 0.72, 0.62, 0.82, 0.72, 0.72, 0.75, 0.7, 0.75, 0.75, 0.72, 0.72, 0.83, 0.77]",0.73,"[]",-
190,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.73, 0.67, 0.72, 0.82, 0.73, 0.67, 0.72, 0.58, 0.8, 0.68, 0.72, 0.73, 0.75, 0.77, 0.72, 0.78, 0.72, 0.8, 0.75]",0.73,"[]",-
191,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.7, 0.72, 0.78, 0.68, 0.65, 0.72, 0.65, 0.82, 0.75, 0.7, 0.75, 0.75, 0.72, 0.73, 0.7, 0.72, 0.82, 0.77]",0.73,"[]",-
192,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.77, 0.68, 0.7, 0.78, 0.72, 0.62, 0.73, 0.62, 0.82, 0.72, 0.73, 0.72, 0.68, 0.75, 0.75, 0.77, 0.73, 0.8, 0.77]",0.73,"[]",-
193,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.72, 0.7, 0.78, 0.73, 0.63, 0.7, 0.65, 0.82, 0.68, 0.72, 0.73, 0.7, 0.77, 0.77, 0.73, 0.7, 0.82, 0.78]",0.73,"[]",-
194,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.75, 0.72, 0.68, 0.7, 0.8, 0.73, 0.65, 0.73, 0.63, 0.83, 0.72, 0.72, 0.73, 0.7, 0.77, 0.75, 0.73, 0.7, 0.8, 0.77]",0.73,"[]",-
195,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.75, 0.72, 0.73, 0.75, 0.7, 0.65, 0.73, 0.6, 0.8, 0.73, 0.7, 0.73, 0.7, 0.77, 0.73, 0.78, 0.72, 0.8, 0.75]",0.73,"[]",-
196,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.78, 0.68, 0.68, 0.82, 0.72, 0.65, 0.72, 0.58, 0.8, 0.72, 0.75, 0.72, 0.73, 0.75, 0.72, 0.77, 0.72, 0.77, 0.78]",0.73,"[]",-
197,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.75, 0.75, 0.68, 0.72, 0.8, 0.75, 0.65, 0.73, 0.6, 0.78, 0.72, 0.73, 0.73, 0.73, 0.75, 0.72, 0.77, 0.7, 0.77, 0.78]",0.73,"[]",-
198,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.7, 0.82, 0.73, 0.67, 0.75, 0.63, 0.8, 0.68, 0.72, 0.7, 0.73, 0.72, 0.73, 0.73, 0.7, 0.83, 0.77]",0.73,"[]",-
199,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.77, 0.75, 0.7, 0.7, 0.8, 0.7, 0.65, 0.73, 0.63, 0.8, 0.7, 0.73, 0.7, 0.73, 0.77, 0.75, 0.73, 0.72, 0.78, 0.77]",0.73,"[]",-
200,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.7, 0.7, 0.82, 0.7, 0.67, 0.7, 0.65, 0.83, 0.73, 0.72, 0.72, 0.73, 0.75, 0.73, 0.73, 0.67, 0.83, 0.75]",0.73,"[]",-
201,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': None}","[0.73, 0.77, 0.7, 0.7, 0.83, 0.72, 0.65, 0.7, 0.63, 0.82, 0.72, 0.73, 0.68, 0.7, 0.73, 0.73, 0.72, 0.72, 0.85, 0.77]",0.73,"[]",-
202,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.72, 0.72, 0.8, 0.72, 0.65, 0.75, 0.63, 0.78, 0.7, 0.72, 0.7, 0.72, 0.73, 0.75, 0.72, 0.72, 0.82, 0.77]",0.73,"[]",-
