model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
465,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.72, 0.78, 0.77, 0.77, 0.62, 0.77, 0.8, 0.85, 0.73, 0.7, 0.77, 0.68, 0.72, 0.67, 0.72, 0.68, 0.77, 0.65]",0.734,"[]",-
466,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.73, 0.75, 0.78, 0.77, 0.73, 0.65, 0.78, 0.8, 0.83, 0.75, 0.7, 0.78, 0.67, 0.68, 0.7, 0.7, 0.68, 0.8, 0.65]",0.734,"[]",-
467,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.72, 0.78, 0.75, 0.75, 0.68, 0.77, 0.8, 0.85, 0.77, 0.7, 0.77, 0.65, 0.7, 0.68, 0.73, 0.68, 0.78, 0.65]",0.734,"[]",-
468,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.75, 0.78, 0.75, 0.75, 0.67, 0.77, 0.78, 0.85, 0.75, 0.7, 0.78, 0.63, 0.7, 0.68, 0.72, 0.7, 0.77, 0.68]",0.734,"[]",-
469,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.77, 0.75, 0.78, 0.68, 0.77, 0.77, 0.83, 0.77, 0.73, 0.78, 0.65, 0.7, 0.68, 0.72, 0.7, 0.77, 0.63]",0.734,"[]",-
470,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.78, 0.77, 0.75, 0.67, 0.78, 0.75, 0.82, 0.78, 0.7, 0.77, 0.6, 0.68, 0.72, 0.73, 0.7, 0.78, 0.7]",0.734,"[]",-
471,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.73, 0.75, 0.75, 0.78, 0.78, 0.68, 0.77, 0.78, 0.82, 0.75, 0.72, 0.8, 0.65, 0.7, 0.68, 0.7, 0.68, 0.78, 0.68]",0.734,"[]",-
472,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.72, 0.77, 0.8, 0.77, 0.75, 0.68, 0.78, 0.78, 0.8, 0.73, 0.73, 0.8, 0.62, 0.72, 0.7, 0.7, 0.68, 0.78, 0.65]",0.734,"[]",-
473,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.73, 0.8, 0.78, 0.75, 0.68, 0.77, 0.77, 0.77, 0.75, 0.73, 0.78, 0.62, 0.7, 0.7, 0.72, 0.7, 0.8, 0.68]",0.734,"[]",-
474,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.77, 0.8, 0.75, 0.7, 0.77, 0.77, 0.82, 0.72, 0.7, 0.77, 0.63, 0.7, 0.7, 0.7, 0.7, 0.78, 0.7]",0.734,"[]",-
475,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.78, 0.73, 0.77, 0.73, 0.75, 0.63, 0.75, 0.82, 0.82, 0.77, 0.75, 0.75, 0.67, 0.67, 0.68, 0.7, 0.68, 0.82, 0.65]",0.734,"[]",-
476,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.78, 0.73, 0.77, 0.73, 0.75, 0.65, 0.78, 0.78, 0.83, 0.78, 0.75, 0.75, 0.67, 0.68, 0.7, 0.72, 0.67, 0.82, 0.63]",0.734,"[]",-
477,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.72, 0.78, 0.77, 0.75, 0.63, 0.73, 0.8, 0.83, 0.75, 0.75, 0.75, 0.68, 0.68, 0.68, 0.72, 0.68, 0.8, 0.65]",0.734,"[]",-
478,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.73, 0.78, 0.77, 0.75, 0.65, 0.75, 0.82, 0.83, 0.75, 0.77, 0.73, 0.65, 0.68, 0.68, 0.72, 0.67, 0.78, 0.67]",0.734,"[]",-
479,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.72, 0.78, 0.75, 0.75, 0.63, 0.77, 0.83, 0.83, 0.75, 0.77, 0.73, 0.65, 0.72, 0.67, 0.7, 0.67, 0.8, 0.63]",0.734,"[]",-
480,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.73, 0.77, 0.73, 0.75, 0.62, 0.78, 0.82, 0.83, 0.78, 0.72, 0.75, 0.67, 0.7, 0.68, 0.7, 0.68, 0.82, 0.65]",0.734,"[]",-
481,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.75, 0.75, 0.73, 0.77, 0.63, 0.78, 0.83, 0.83, 0.75, 0.75, 0.75, 0.65, 0.72, 0.67, 0.72, 0.7, 0.78, 0.62]",0.734,"[]",-
482,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.73, 0.78, 0.77, 0.75, 0.63, 0.77, 0.82, 0.85, 0.77, 0.73, 0.78, 0.65, 0.68, 0.68, 0.72, 0.68, 0.78, 0.63]",0.734,"[]",-
483,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.73, 0.77, 0.75, 0.75, 0.63, 0.75, 0.82, 0.85, 0.77, 0.75, 0.77, 0.67, 0.67, 0.68, 0.72, 0.65, 0.8, 0.63]",0.734,"[]",-
484,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.78, 0.72, 0.77, 0.75, 0.75, 0.65, 0.78, 0.82, 0.8, 0.78, 0.73, 0.77, 0.67, 0.65, 0.67, 0.72, 0.68, 0.78, 0.65]",0.734,"[]",-
485,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.77, 0.73, 0.78, 0.73, 0.77, 0.63, 0.75, 0.8, 0.82, 0.75, 0.72, 0.73, 0.68, 0.68, 0.7, 0.73, 0.68, 0.8, 0.65]",0.734,"[]",-
486,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.73, 0.78, 0.77, 0.73, 0.65, 0.73, 0.83, 0.83, 0.75, 0.72, 0.77, 0.67, 0.7, 0.67, 0.72, 0.7, 0.78, 0.67]",0.734,"[]",-
487,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.73, 0.75, 0.78, 0.75, 0.75, 0.65, 0.78, 0.8, 0.85, 0.77, 0.73, 0.77, 0.68, 0.68, 0.68, 0.72, 0.68, 0.82, 0.62]",0.734,"[]",-
488,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.73, 0.8, 0.73, 0.72, 0.63, 0.77, 0.82, 0.8, 0.75, 0.75, 0.77, 0.67, 0.73, 0.68, 0.73, 0.68, 0.8, 0.63]",0.734,"[]",-
489,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.72, 0.75, 0.78, 0.75, 0.77, 0.63, 0.78, 0.82, 0.82, 0.73, 0.7, 0.77, 0.63, 0.7, 0.68, 0.7, 0.7, 0.82, 0.65]",0.734,"[]",-
490,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.77, 0.78, 0.77, 0.75, 0.63, 0.78, 0.82, 0.83, 0.77, 0.72, 0.73, 0.65, 0.67, 0.68, 0.73, 0.68, 0.8, 0.65]",0.734,"[]",-
491,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.65, 0.75, 0.77, 0.77, 0.8, 0.77, 0.68, 0.78, 0.77, 0.83, 0.73, 0.73, 0.78, 0.6, 0.68, 0.68, 0.72, 0.73, 0.78, 0.67]",0.734,"[]",-
492,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.73, 0.77, 0.73, 0.73, 0.63, 0.78, 0.83, 0.83, 0.77, 0.75, 0.75, 0.68, 0.68, 0.68, 0.72, 0.7, 0.78, 0.65]",0.733,"[]",-
493,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.77, 0.78, 0.75, 0.77, 0.63, 0.78, 0.83, 0.85, 0.72, 0.75, 0.77, 0.65, 0.68, 0.67, 0.7, 0.7, 0.78, 0.63]",0.733,"[]",-
494,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.78, 0.73, 0.8, 0.73, 0.75, 0.63, 0.78, 0.82, 0.8, 0.73, 0.73, 0.78, 0.68, 0.7, 0.68, 0.72, 0.68, 0.78, 0.65]",0.733,"[]",-
495,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.73, 0.78, 0.75, 0.75, 0.63, 0.78, 0.8, 0.82, 0.73, 0.75, 0.77, 0.67, 0.68, 0.7, 0.72, 0.68, 0.78, 0.65]",0.733,"[]",-
496,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.73, 0.78, 0.75, 0.75, 0.67, 0.77, 0.87, 0.83, 0.75, 0.68, 0.77, 0.65, 0.7, 0.68, 0.73, 0.68, 0.77, 0.63]",0.733,"[]",-
497,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.67, 0.73, 0.75, 0.78, 0.75, 0.75, 0.65, 0.8, 0.82, 0.83, 0.75, 0.75, 0.78, 0.65, 0.68, 0.68, 0.7, 0.7, 0.78, 0.67]",0.733,"[]",-
498,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.77, 0.77, 0.77, 0.73, 0.68, 0.78, 0.78, 0.82, 0.73, 0.72, 0.78, 0.65, 0.7, 0.67, 0.7, 0.7, 0.78, 0.68]",0.733,"[]",-
499,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.73, 0.75, 0.77, 0.78, 0.75, 0.68, 0.77, 0.75, 0.83, 0.73, 0.73, 0.78, 0.62, 0.7, 0.72, 0.7, 0.7, 0.78, 0.68]",0.733,"[]",-
500,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.75, 0.78, 0.77, 0.75, 0.65, 0.78, 0.8, 0.82, 0.75, 0.72, 0.8, 0.63, 0.68, 0.68, 0.72, 0.68, 0.77, 0.63]",0.733,"[]",-
501,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.75, 0.78, 0.75, 0.73, 0.63, 0.77, 0.8, 0.82, 0.73, 0.75, 0.77, 0.67, 0.65, 0.7, 0.72, 0.68, 0.82, 0.63]",0.733,"[]",-
502,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.77, 0.77, 0.77, 0.75, 0.73, 0.63, 0.75, 0.82, 0.82, 0.73, 0.75, 0.73, 0.67, 0.72, 0.68, 0.73, 0.67, 0.82, 0.62]",0.733,"[]",-
503,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.78, 0.73, 0.75, 0.78, 0.78, 0.72, 0.68, 0.77, 0.82, 0.83, 0.73, 0.67, 0.8, 0.63, 0.68, 0.68, 0.68, 0.7, 0.77, 0.68]",0.733,"[]",-
504,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.75, 0.73, 0.78, 0.75, 0.73, 0.68, 0.75, 0.8, 0.83, 0.75, 0.73, 0.78, 0.65, 0.7, 0.65, 0.68, 0.72, 0.77, 0.68]",0.733,"[]",-
505,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.75, 0.78, 0.78, 0.73, 0.65, 0.8, 0.78, 0.78, 0.73, 0.7, 0.8, 0.63, 0.7, 0.7, 0.73, 0.68, 0.8, 0.68]",0.733,"[]",-
506,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.75, 0.8, 0.75, 0.67, 0.73, 0.77, 0.82, 0.72, 0.73, 0.82, 0.62, 0.68, 0.68, 0.7, 0.7, 0.8, 0.72]",0.733,"[]",-
507,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.78, 0.75, 0.8, 0.73, 0.75, 0.63, 0.78, 0.8, 0.82, 0.75, 0.75, 0.77, 0.65, 0.7, 0.68, 0.7, 0.68, 0.77, 0.65]",0.733,"[]",-
508,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.73, 0.8, 0.72, 0.75, 0.63, 0.77, 0.78, 0.83, 0.75, 0.73, 0.77, 0.67, 0.7, 0.68, 0.73, 0.7, 0.77, 0.67]",0.733,"[]",-
509,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.77, 0.72, 0.78, 0.75, 0.75, 0.63, 0.77, 0.82, 0.83, 0.75, 0.73, 0.77, 0.68, 0.65, 0.68, 0.7, 0.68, 0.78, 0.65]",0.733,"[]",-
510,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.73, 0.73, 0.8, 0.77, 0.75, 0.63, 0.75, 0.82, 0.82, 0.75, 0.72, 0.77, 0.67, 0.7, 0.68, 0.72, 0.7, 0.77, 0.68]",0.733,"[]",-
511,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.72, 0.8, 0.78, 0.77, 0.65, 0.75, 0.8, 0.83, 0.75, 0.73, 0.77, 0.65, 0.7, 0.7, 0.68, 0.7, 0.75, 0.67]",0.733,"[]",-
512,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.75, 0.77, 0.78, 0.75, 0.65, 0.77, 0.82, 0.8, 0.73, 0.73, 0.77, 0.63, 0.72, 0.68, 0.7, 0.7, 0.77, 0.68]",0.733,"[]",-
513,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.7, 0.75, 0.78, 0.78, 0.73, 0.7, 0.78, 0.78, 0.8, 0.75, 0.72, 0.8, 0.65, 0.68, 0.7, 0.68, 0.7, 0.78, 0.7]",0.733,"[]",-
514,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.73, 0.78, 0.8, 0.75, 0.7, 0.78, 0.77, 0.8, 0.72, 0.72, 0.77, 0.62, 0.7, 0.7, 0.7, 0.7, 0.8, 0.67]",0.733,"[]",-
515,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.75, 0.72, 0.78, 0.77, 0.75, 0.67, 0.77, 0.82, 0.83, 0.75, 0.72, 0.77, 0.65, 0.72, 0.68, 0.72, 0.68, 0.77, 0.63]",0.733,"[]",-
516,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.67, 0.73, 0.75, 0.8, 0.75, 0.73, 0.65, 0.77, 0.8, 0.83, 0.77, 0.73, 0.75, 0.67, 0.73, 0.68, 0.73, 0.68, 0.78, 0.65]",0.732,"[]",-
517,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.78, 0.73, 0.77, 0.75, 0.75, 0.62, 0.77, 0.82, 0.8, 0.73, 0.73, 0.78, 0.67, 0.65, 0.67, 0.73, 0.7, 0.82, 0.65]",0.732,"[]",-
518,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.75, 0.77, 0.8, 0.75, 0.75, 0.63, 0.73, 0.8, 0.82, 0.75, 0.73, 0.77, 0.67, 0.7, 0.68, 0.72, 0.7, 0.75, 0.65]",0.732,"[]",-
519,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.73, 0.75, 0.8, 0.75, 0.75, 0.65, 0.78, 0.8, 0.78, 0.75, 0.72, 0.77, 0.63, 0.7, 0.68, 0.72, 0.72, 0.77, 0.67]",0.732,"[]",-
520,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.77, 0.73, 0.82, 0.73, 0.73, 0.62, 0.75, 0.83, 0.83, 0.78, 0.68, 0.77, 0.68, 0.67, 0.67, 0.73, 0.7, 0.82, 0.62]",0.732,"[]",-
521,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.73, 0.75, 0.77, 0.78, 0.75, 0.67, 0.78, 0.77, 0.83, 0.73, 0.73, 0.77, 0.62, 0.72, 0.7, 0.7, 0.72, 0.78, 0.65]",0.732,"[]",-
522,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.78, 0.73, 0.8, 0.75, 0.75, 0.63, 0.73, 0.82, 0.83, 0.78, 0.75, 0.77, 0.67, 0.7, 0.67, 0.7, 0.68, 0.78, 0.65]",0.732,"[]",-
523,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.72, 0.75, 0.73, 0.78, 0.75, 0.75, 0.65, 0.73, 0.82, 0.83, 0.8, 0.73, 0.77, 0.67, 0.68, 0.67, 0.72, 0.68, 0.78, 0.63]",0.732,"[]",-
524,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.75, 0.77, 0.73, 0.77, 0.75, 0.73, 0.63, 0.75, 0.82, 0.83, 0.72, 0.73, 0.77, 0.65, 0.72, 0.68, 0.72, 0.7, 0.8, 0.62]",0.732,"[]",-
525,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.67, 0.73, 0.73, 0.8, 0.77, 0.73, 0.63, 0.78, 0.82, 0.83, 0.78, 0.75, 0.75, 0.67, 0.7, 0.68, 0.72, 0.68, 0.77, 0.65]",0.732,"[]",-
526,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.68, 0.77, 0.73, 0.8, 0.77, 0.75, 0.63, 0.78, 0.8, 0.85, 0.75, 0.72, 0.75, 0.67, 0.68, 0.68, 0.72, 0.68, 0.78, 0.65]",0.732,"[]",-
527,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.77, 0.73, 0.78, 0.73, 0.73, 0.63, 0.78, 0.85, 0.82, 0.75, 0.73, 0.75, 0.68, 0.72, 0.68, 0.7, 0.68, 0.78, 0.65]",0.732,"[]",-
528,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.77, 0.73, 0.8, 0.75, 0.75, 0.63, 0.78, 0.82, 0.83, 0.73, 0.73, 0.75, 0.67, 0.7, 0.68, 0.72, 0.68, 0.77, 0.65]",0.732,"[]",-
529,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.73, 0.72, 0.75, 0.77, 0.8, 0.75, 0.67, 0.75, 0.8, 0.83, 0.73, 0.7, 0.77, 0.63, 0.68, 0.7, 0.73, 0.73, 0.77, 0.63]",0.732,"[]",-
530,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.77, 0.73, 0.75, 0.8, 0.77, 0.75, 0.68, 0.78, 0.75, 0.82, 0.73, 0.7, 0.78, 0.65, 0.7, 0.68, 0.72, 0.68, 0.77, 0.63]",0.732,"[]",-
531,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None}","[0.7, 0.73, 0.72, 0.78, 0.78, 0.75, 0.63, 0.78, 0.78, 0.83, 0.72, 0.72, 0.78, 0.67, 0.7, 0.68, 0.73, 0.68, 0.78, 0.7]",0.732,"[]",-
