model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
197,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.7, 0.77, 0.88, 0.73, 0.73, 0.77, 0.72, 0.7, 0.73, 0.77, 0.67, 0.7, 0.7, 0.75, 0.78, 0.68, 0.72, 0.83]",0.735,"[]",-
198,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.7, 0.77, 0.88, 0.75, 0.68, 0.75, 0.73, 0.72, 0.73, 0.77, 0.67, 0.75, 0.7, 0.75, 0.78, 0.67, 0.75, 0.8]",0.735,"[]",-
199,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.77, 0.85, 0.72, 0.7, 0.73, 0.73, 0.72, 0.73, 0.77, 0.67, 0.77, 0.68, 0.77, 0.78, 0.68, 0.73, 0.78]",0.735,"[]",-
200,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.75, 0.85, 0.73, 0.7, 0.75, 0.73, 0.73, 0.72, 0.78, 0.67, 0.72, 0.68, 0.75, 0.8, 0.68, 0.73, 0.8]",0.735,"[]",-
201,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.72, 0.75, 0.85, 0.75, 0.7, 0.75, 0.72, 0.73, 0.73, 0.8, 0.67, 0.72, 0.68, 0.75, 0.8, 0.68, 0.75, 0.77]",0.734,"[]",-
202,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.77, 0.87, 0.72, 0.7, 0.75, 0.73, 0.72, 0.72, 0.8, 0.67, 0.73, 0.68, 0.73, 0.8, 0.67, 0.75, 0.78]",0.734,"[]",-
203,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.75, 0.73, 0.78, 0.85, 0.73, 0.67, 0.73, 0.72, 0.72, 0.73, 0.77, 0.67, 0.72, 0.67, 0.75, 0.83, 0.67, 0.72, 0.8]",0.734,"[]",-
204,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.72, 0.75, 0.77, 0.83, 0.72, 0.67, 0.73, 0.75, 0.73, 0.72, 0.77, 0.67, 0.75, 0.67, 0.73, 0.83, 0.68, 0.72, 0.8]",0.734,"[]",-
205,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.75, 0.78, 0.8, 0.72, 0.67, 0.78, 0.77, 0.73, 0.72, 0.75, 0.7, 0.73, 0.67, 0.75, 0.82, 0.68, 0.72, 0.8]",0.734,"[]",-
206,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.73, 0.77, 0.87, 0.72, 0.72, 0.73, 0.72, 0.72, 0.72, 0.77, 0.67, 0.75, 0.68, 0.77, 0.78, 0.67, 0.73, 0.8]",0.734,"[]",-
207,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.77, 0.87, 0.7, 0.7, 0.73, 0.7, 0.7, 0.75, 0.77, 0.67, 0.75, 0.68, 0.78, 0.82, 0.68, 0.72, 0.8]",0.734,"[]",-
208,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.77, 0.85, 0.73, 0.7, 0.75, 0.7, 0.72, 0.73, 0.77, 0.67, 0.73, 0.7, 0.78, 0.82, 0.68, 0.72, 0.77]",0.734,"[]",-
209,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.77, 0.87, 0.73, 0.68, 0.75, 0.72, 0.73, 0.7, 0.77, 0.67, 0.75, 0.67, 0.78, 0.8, 0.7, 0.72, 0.77]",0.734,"[]",-
210,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.73, 0.77, 0.85, 0.75, 0.7, 0.72, 0.75, 0.72, 0.73, 0.77, 0.67, 0.73, 0.7, 0.75, 0.8, 0.67, 0.75, 0.8]",0.734,"[]",-
211,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.77, 0.85, 0.75, 0.7, 0.73, 0.72, 0.72, 0.72, 0.78, 0.68, 0.73, 0.67, 0.78, 0.8, 0.68, 0.73, 0.78]",0.734,"[]",-
212,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.72, 0.73, 0.75, 0.85, 0.73, 0.73, 0.77, 0.72, 0.72, 0.72, 0.78, 0.65, 0.72, 0.68, 0.75, 0.82, 0.67, 0.72, 0.78]",0.734,"[]",-
213,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.73, 0.8, 0.85, 0.73, 0.68, 0.72, 0.72, 0.72, 0.73, 0.78, 0.67, 0.73, 0.65, 0.77, 0.82, 0.7, 0.72, 0.8]",0.734,"[]",-
214,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.75, 0.78, 0.87, 0.72, 0.7, 0.72, 0.77, 0.72, 0.73, 0.78, 0.67, 0.73, 0.65, 0.75, 0.8, 0.68, 0.7, 0.78]",0.734,"[]",-
215,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.77, 0.85, 0.72, 0.68, 0.73, 0.78, 0.72, 0.73, 0.78, 0.68, 0.75, 0.65, 0.73, 0.83, 0.7, 0.73, 0.78]",0.734,"[]",-
216,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.77, 0.85, 0.75, 0.68, 0.75, 0.73, 0.72, 0.72, 0.78, 0.7, 0.7, 0.68, 0.75, 0.78, 0.7, 0.73, 0.8]",0.734,"[]",-
217,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.77, 0.85, 0.7, 0.68, 0.73, 0.72, 0.72, 0.73, 0.78, 0.7, 0.75, 0.68, 0.75, 0.83, 0.68, 0.72, 0.78]",0.734,"[]",-
218,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.77, 0.78, 0.83, 0.7, 0.67, 0.75, 0.77, 0.72, 0.7, 0.78, 0.67, 0.7, 0.67, 0.77, 0.83, 0.7, 0.73, 0.78]",0.734,"[]",-
219,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.7, 0.77, 0.87, 0.73, 0.68, 0.73, 0.75, 0.72, 0.73, 0.77, 0.67, 0.77, 0.7, 0.78, 0.77, 0.68, 0.7, 0.82]",0.734,"[]",-
220,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.73, 0.73, 0.78, 0.87, 0.73, 0.65, 0.75, 0.75, 0.73, 0.73, 0.78, 0.67, 0.72, 0.63, 0.77, 0.82, 0.67, 0.72, 0.8]",0.734,"[]",-
221,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.78, 0.88, 0.73, 0.73, 0.77, 0.73, 0.7, 0.73, 0.78, 0.67, 0.72, 0.65, 0.77, 0.77, 0.68, 0.72, 0.8]",0.734,"[]",-
222,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.77, 0.85, 0.73, 0.68, 0.73, 0.7, 0.72, 0.73, 0.77, 0.67, 0.73, 0.68, 0.82, 0.78, 0.68, 0.72, 0.8]",0.734,"[]",-
223,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.78, 0.88, 0.7, 0.7, 0.75, 0.72, 0.72, 0.73, 0.8, 0.67, 0.73, 0.67, 0.75, 0.8, 0.68, 0.73, 0.77]",0.734,"[]",-
224,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.8, 0.83, 0.75, 0.68, 0.73, 0.75, 0.72, 0.75, 0.77, 0.67, 0.72, 0.65, 0.8, 0.8, 0.67, 0.7, 0.78]",0.734,"[]",-
225,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.73, 0.8, 0.85, 0.72, 0.68, 0.73, 0.7, 0.72, 0.73, 0.8, 0.67, 0.73, 0.68, 0.77, 0.82, 0.67, 0.73, 0.78]",0.734,"[]",-
226,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.73, 0.75, 0.8, 0.83, 0.75, 0.65, 0.73, 0.72, 0.72, 0.75, 0.77, 0.67, 0.72, 0.65, 0.75, 0.82, 0.68, 0.72, 0.8]",0.734,"[]",-
227,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.72, 0.78, 0.83, 0.75, 0.68, 0.75, 0.72, 0.72, 0.75, 0.77, 0.67, 0.73, 0.65, 0.77, 0.83, 0.67, 0.72, 0.8]",0.734,"[]",-
228,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.73, 0.73, 0.77, 0.87, 0.7, 0.65, 0.73, 0.73, 0.72, 0.75, 0.82, 0.67, 0.72, 0.67, 0.73, 0.83, 0.68, 0.73, 0.78]",0.734,"[]",-
229,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.72, 0.7, 0.75, 0.88, 0.73, 0.72, 0.77, 0.73, 0.72, 0.73, 0.77, 0.65, 0.73, 0.7, 0.75, 0.77, 0.68, 0.73, 0.82]",0.734,"[]",-
230,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.7, 0.75, 0.85, 0.73, 0.72, 0.75, 0.73, 0.72, 0.7, 0.8, 0.67, 0.73, 0.7, 0.75, 0.78, 0.67, 0.73, 0.83]",0.734,"[]",-
231,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.7, 0.72, 0.73, 0.78, 0.85, 0.73, 0.68, 0.73, 0.73, 0.7, 0.77, 0.77, 0.67, 0.73, 0.65, 0.78, 0.8, 0.68, 0.7, 0.78]",0.734,"[]",-
232,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.72, 0.77, 0.85, 0.72, 0.65, 0.73, 0.7, 0.72, 0.73, 0.77, 0.67, 0.75, 0.7, 0.77, 0.83, 0.7, 0.73, 0.8]",0.734,"[]",-
233,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.78, 0.87, 0.72, 0.68, 0.75, 0.72, 0.72, 0.75, 0.78, 0.67, 0.72, 0.65, 0.75, 0.78, 0.68, 0.72, 0.82]",0.734,"[]",-
234,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.73, 0.78, 0.85, 0.72, 0.68, 0.73, 0.75, 0.72, 0.73, 0.78, 0.68, 0.72, 0.68, 0.73, 0.8, 0.72, 0.75, 0.78]",0.734,"[]",-
235,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.8, 0.82, 0.7, 0.67, 0.75, 0.72, 0.72, 0.73, 0.77, 0.68, 0.73, 0.67, 0.77, 0.82, 0.68, 0.73, 0.8]",0.734,"[]",-
236,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.77, 0.78, 0.82, 0.73, 0.7, 0.7, 0.7, 0.72, 0.72, 0.78, 0.7, 0.73, 0.65, 0.75, 0.82, 0.7, 0.72, 0.82]",0.734,"[]",-
237,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.72, 0.77, 0.85, 0.73, 0.7, 0.73, 0.78, 0.7, 0.75, 0.77, 0.67, 0.72, 0.65, 0.78, 0.78, 0.68, 0.7, 0.83]",0.734,"[]",-
238,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.78, 0.85, 0.73, 0.67, 0.73, 0.75, 0.73, 0.72, 0.77, 0.67, 0.73, 0.68, 0.78, 0.83, 0.67, 0.7, 0.78]",0.734,"[]",-
239,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.8, 0.85, 0.7, 0.67, 0.75, 0.72, 0.72, 0.73, 0.78, 0.67, 0.75, 0.67, 0.77, 0.83, 0.67, 0.72, 0.78]",0.734,"[]",-
240,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.73, 0.72, 0.75, 0.88, 0.73, 0.7, 0.77, 0.75, 0.72, 0.72, 0.78, 0.68, 0.68, 0.67, 0.75, 0.82, 0.67, 0.73, 0.78]",0.734,"[]",-
241,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.72, 0.73, 0.8, 0.83, 0.68, 0.7, 0.75, 0.77, 0.68, 0.72, 0.78, 0.68, 0.77, 0.67, 0.77, 0.82, 0.67, 0.68, 0.78]",0.734,"[]",-
242,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.7, 0.75, 0.87, 0.72, 0.72, 0.73, 0.75, 0.72, 0.73, 0.77, 0.67, 0.72, 0.7, 0.77, 0.78, 0.68, 0.75, 0.78]",0.734,"[]",-
243,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.77, 0.85, 0.72, 0.72, 0.73, 0.73, 0.72, 0.72, 0.77, 0.67, 0.73, 0.7, 0.77, 0.78, 0.7, 0.7, 0.78]",0.734,"[]",-
244,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.68, 0.77, 0.87, 0.73, 0.7, 0.77, 0.72, 0.72, 0.73, 0.77, 0.67, 0.73, 0.65, 0.8, 0.8, 0.68, 0.72, 0.83]",0.734,"[]",-
245,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.7, 0.75, 0.88, 0.73, 0.7, 0.75, 0.75, 0.7, 0.72, 0.77, 0.67, 0.73, 0.68, 0.77, 0.8, 0.67, 0.7, 0.83]",0.734,"[]",-
246,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.62, 0.7, 0.7, 0.77, 0.87, 0.73, 0.68, 0.75, 0.73, 0.7, 0.75, 0.8, 0.67, 0.73, 0.7, 0.75, 0.8, 0.67, 0.72, 0.83]",0.734,"[]",-
247,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.7, 0.75, 0.87, 0.73, 0.72, 0.73, 0.73, 0.72, 0.72, 0.82, 0.67, 0.72, 0.7, 0.75, 0.78, 0.68, 0.73, 0.8]",0.734,"[]",-
248,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.72, 0.7, 0.75, 0.85, 0.73, 0.72, 0.77, 0.73, 0.72, 0.72, 0.8, 0.65, 0.73, 0.7, 0.77, 0.78, 0.68, 0.73, 0.77]",0.734,"[]",-
249,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.72, 0.72, 0.77, 0.87, 0.72, 0.67, 0.75, 0.72, 0.72, 0.75, 0.77, 0.67, 0.75, 0.67, 0.8, 0.8, 0.67, 0.68, 0.77]",0.734,"[]",-
250,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.65, 0.7, 0.72, 0.77, 0.87, 0.73, 0.7, 0.73, 0.75, 0.73, 0.73, 0.78, 0.67, 0.73, 0.67, 0.82, 0.78, 0.67, 0.7, 0.77]",0.734,"[]",-
251,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.77, 0.85, 0.75, 0.7, 0.73, 0.72, 0.72, 0.72, 0.77, 0.67, 0.73, 0.68, 0.77, 0.8, 0.68, 0.72, 0.77]",0.734,"[]",-
252,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.75, 0.77, 0.85, 0.73, 0.7, 0.75, 0.72, 0.72, 0.72, 0.77, 0.67, 0.73, 0.68, 0.73, 0.78, 0.68, 0.73, 0.8]",0.734,"[]",-
253,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.77, 0.87, 0.73, 0.68, 0.72, 0.75, 0.72, 0.73, 0.77, 0.67, 0.73, 0.68, 0.75, 0.8, 0.67, 0.72, 0.8]",0.734,"[]",-
254,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.73, 0.73, 0.75, 0.85, 0.73, 0.72, 0.75, 0.72, 0.72, 0.73, 0.78, 0.67, 0.73, 0.67, 0.73, 0.78, 0.68, 0.73, 0.8]",0.734,"[]",-
255,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.73, 0.75, 0.85, 0.72, 0.68, 0.75, 0.75, 0.72, 0.73, 0.78, 0.67, 0.72, 0.67, 0.75, 0.8, 0.68, 0.73, 0.8]",0.734,"[]",-
256,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.72, 0.75, 0.83, 0.73, 0.68, 0.75, 0.73, 0.72, 0.72, 0.78, 0.68, 0.72, 0.68, 0.77, 0.8, 0.68, 0.75, 0.8]",0.734,"[]",-
257,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.72, 0.73, 0.77, 0.85, 0.75, 0.7, 0.72, 0.73, 0.72, 0.72, 0.78, 0.67, 0.72, 0.68, 0.75, 0.8, 0.65, 0.75, 0.78]",0.734,"[]",-
258,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.72, 0.72, 0.77, 0.85, 0.73, 0.68, 0.73, 0.72, 0.73, 0.72, 0.78, 0.67, 0.72, 0.7, 0.75, 0.78, 0.68, 0.75, 0.8]",0.734,"[]",-
259,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.73, 0.77, 0.85, 0.75, 0.68, 0.77, 0.72, 0.72, 0.72, 0.8, 0.67, 0.72, 0.68, 0.75, 0.78, 0.68, 0.75, 0.75]",0.734,"[]",-
260,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.63, 0.7, 0.72, 0.75, 0.83, 0.75, 0.7, 0.75, 0.75, 0.72, 0.73, 0.77, 0.67, 0.73, 0.72, 0.72, 0.82, 0.68, 0.73, 0.8]",0.734,"[]",-
261,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.75, 0.78, 0.83, 0.73, 0.67, 0.77, 0.72, 0.72, 0.72, 0.77, 0.67, 0.73, 0.68, 0.75, 0.8, 0.68, 0.73, 0.8]",0.734,"[]",-
262,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.68, 0.7, 0.75, 0.78, 0.83, 0.75, 0.67, 0.73, 0.72, 0.72, 0.72, 0.75, 0.67, 0.75, 0.68, 0.73, 0.83, 0.7, 0.73, 0.78]",0.734,"[]",-
263,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.7, 0.73, 0.75, 0.87, 0.72, 0.67, 0.73, 0.72, 0.72, 0.73, 0.77, 0.67, 0.73, 0.7, 0.75, 0.82, 0.7, 0.72, 0.8]",0.734,"[]",-
264,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.73, 0.73, 0.75, 0.83, 0.72, 0.7, 0.73, 0.73, 0.72, 0.73, 0.8, 0.68, 0.72, 0.67, 0.75, 0.82, 0.67, 0.72, 0.8]",0.734,"[]",-
265,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': None, 'max_leaf_nodes': None}","[0.67, 0.73, 0.72, 0.78, 0.87, 0.68, 0.65, 0.75, 0.75, 0.72, 0.73, 0.77, 0.68, 0.73, 0.65, 0.73, 0.83, 0.68, 0.73, 0.82]",0.734,"[]",-
